timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17
7/3/2020 3:30,0.009055556,0,0,,,,,,,,,,,,,,

7/3/2020 4:00,0.005461667,0,0,,,,,,,,,,,,,,

7/3/2020 4:30,0.012558333,0,0,,,,,,,,,,,,,,

7/3/2020 5:00,0.011533333,0,0,,,,,,,,,,,,,,

7/3/2020 5:30,0.012582778,0,0,,,,,,,,,,,,,,

7/3/2020 6:00,0.011094444,0,0,,,,,,,,,,,,,,

7/3/2020 6:30,0.046625,0,0,,,,,,,,,,,,,,

7/3/2020 7:00,0.776340556,0,0,,,,,,,,,,,,,,

7/3/2020 7:30,10.84910444,0,0,,,,,,,,,,,,,,

7/3/2020 8:00,10.24494444,0,0,,,,,,,,,,,,,,

7/3/2020 8:30,10.95497778,0,0,,,,,,,,,,,,,,

7/3/2020 9:00,8.015698333,0,0,,,,,,,,,,,,,,

7/3/2020 9:30,16.96892556,0,0,,,,,,,,,,,,,,

7/3/2020 10:00,24.37542444,0,0,,,,,,,,,,,,,,

7/3/2020 10:30,22.19842833,0,0,,,,,,,,,,,,,,

7/3/2020 11:00,15.69916278,0,0,,,,,,,,,,,,,,

7/3/2020 11:30,13.52726611,0,0,,,,,,,,,,,,,,

7/3/2020 12:00,17.23877167,0,0,,,,,,,,,,,,,,

7/3/2020 12:30,29.29034667,0,0,,,,,,,,,,,,,,

7/3/2020 13:00,23.82924722,0,0,,,,,,,,,,,,,,

7/3/2020 13:30,17.47788944,0,0,,,,,,,,,,,,,,

7/3/2020 14:00,13.29640667,0,0,,,,,,,,,,,,,,

7/3/2020 14:30,12.10198,0,0,,,,,,,,,,,,,,

7/3/2020 15:00,10.43659444,0,0,,,,,,,,,,,,,,

7/3/2020 15:30,5.848083333,0,0,,,,,,,,,,,,,,

7/3/2020 16:00,6.818581667,0,0,,,,,,,,,,,,,,

7/3/2020 16:30,4.128432222,0,0,,,,,,,,,,,,,,

7/3/2020 17:00,3.864207778,0,0,,,,,,,,,,,,,,

7/3/2020 17:30,2.926651667,0,0,,,,,,,,,,,,,,

7/3/2020 18:00,0.795147778,0,0,,,,,,,,,,,,,,

7/3/2020 18:30,0.460571667,0,0,,,,,,,,,,,,,,

7/3/2020 19:00,0.037305,0,0,,,,,,,,,,,,,,

7/3/2020 19:30,0.009372778,0,0,,,,,,,,,,,,,,

7/3/2020 20:00,0.007465556,0,0,,,,,,,,,,,,,,

7/3/2020 20:30,0.010239444,0,0,,,,,,,,,,,,,,

7/3/2020 21:00,0.008767222,0,0,,,,,,,,,,,,,,

7/3/2020 21:30,0.006437222,0,0,,,,,,,,,,,,,,

7/3/2020 22:00,0.00524,0,0,,,,,,,,,,,,,,

7/3/2020 22:30,0.009779444,0,0,,,,,,,,,,,,,,

7/3/2020 23:00,0.013743889,0,0,,,,,,,,,,,,,,

7/3/2020 23:30,0.010612778,0,0,,,,,,,,,,,,,,

8/3/2020 0:00,0.013138889,0,0,,,,,,,,,,,,,,

8/3/2020 0:30,0.011139444,0,0,,,,,,,,,,,,,,

8/3/2020 1:00,0.012151667,0,0,,,,,,,,,,,,,,

8/3/2020 1:30,0.012587778,0,0,,,,,,,,,,,,,,

8/3/2020 2:00,0.010421667,0,0,,,,,,,,,,,,,,

8/3/2020 2:30,0.012157222,0,0,,,,,,,,,,,,,,

8/3/2020 3:00,0.012817222,0,0,,,,,,,,,,,,,,

8/3/2020 3:30,0.00809,0,0,,,,,,,,,,,,,,

8/3/2020 4:00,0.007908889,0,0,,,,,,,,,,,,,,

8/3/2020 4:30,0.012133333,0,0,,,,,,,,,,,,,,

8/3/2020 5:00,0.013919444,0,0,,,,,,,,,,,,,,

8/3/2020 5:30,0.009175,0,0,,,,,,,,,,,,,,

8/3/2020 6:00,0.010278889,0,0,,,,,,,,,,,,,,

8/3/2020 6:30,0.083410556,0,0,,,,,,,,,,,,,,

8/3/2020 7:00,1.883298333,0,0,,,,,,,,,,,,,,

8/3/2020 7:30,4.139327222,0,0,,,,,,,,,,,,,,

8/3/2020 8:00,7.658276111,0,0,,,,,,,,,,,,,,

8/3/2020 8:30,17.17931556,0,0,,,,,,,,,,,,,,

8/3/2020 9:00,22.41345722,0,0,,,,,,,,,,,,,,

8/3/2020 9:30,17.62469556,0,0,,,,,,,,,,,,,,

8/3/2020 10:00,22.84138611,0,0,,,,,,,,,,,,,,

8/3/2020 10:30,21.89199722,0,0,,,,,,,,,,,,,,

8/3/2020 11:00,26.88810389,0,0,,,,,,,,,,,,,,

8/3/2020 11:30,30.28339333,0,0,,,,,,,,,,,,,,

8/3/2020 12:00,21.75947056,0,0,,,,,,,,,,,,,,

8/3/2020 12:30,14.399215,0,0,,,,,,,,,,,,,,

8/3/2020 13:00,8.989752222,0,0,,,,,,,,,,,,,,

8/3/2020 13:30,15.46868833,0,0,,,,,,,,,,,,,,

8/3/2020 14:00,18.91656333,0,0,,,,,,,,,,,,,,

8/3/2020 14:30,17.03354167,0,0,,,,,,,,,,,,,,

8/3/2020 15:00,10.18690333,0,0,,,,,,,,,,,,,,

8/3/2020 15:30,11.48649167,0,0,,,,,,,,,,,,,,

8/3/2020 16:00,7.761561667,0,0,,,,,,,,,,,,,,

8/3/2020 16:30,7.504093333,0,0,,,,,,,,,,,,,,

8/3/2020 17:00,4.301674444,0,0,,,,,,,,,,,,,,

8/3/2020 17:30,2.75175,0,0,,,,,,,,,,,,,,

8/3/2020 18:00,1.59843,0,0,,,,,,,,,,,,,,

8/3/2020 18:30,0.515741111,0,0,,,,,,,,,,,,,,

